contract_address,i_owner,token_id,uri,tx_hash,block_number,block_hash,network,tx_index,log_index
0x5fbdb2315678afecb367f032d93f642f64180aa3,0x70997970c51812dc3a010c7d01b50e0d17dc79c8,18010666951547681283116266481235267715327637241294033577070670819796501392843,ipfs://bafybeigyyoahgflonzbpnapbv6uichggi2xn55w3fxdnbxbsswuz77b3a4/module/,0xcd2b41f44fa9741b630a5398cf065a57fdf359fb53929c5eabcc172f13617df5,10,0x39d0e2ac887165f7ae81d858484d18efabe5480f9ca26ceef5dee573fca40e55,anvil
0x5fbdb2315678afecb367f032d93f642f64180aa3,0x70997970c51812dc3a010c7d01b50e0d17dc79c8,75290566858604951801449128003640727112903364338778355076684512892483394397113,ipfs://bafybeigyyoahgflonzbpnapbv6uichggi2xn55w3fxdnbxbsswuz77b3a4/inverter/,0x4963b83450f242bbc0a41b7cd3fb2c5f3f7a353f574ef71244d855b6e5d69763,11,0xfd52671bf753bca3e93d1fedd9f716cd3b292fcdb179435a5c5206974d54b2a1,anvil
0x5fbdb2315678afecb367f032d93f642f64180aa3,0x70997970c51812dc3a010c7d01b50e0d17dc79c8,86632959797450119668072203880942182801371840774244572324675809688622985846733,ipfs://bafybeigyyoahgflonzbpnapbv6uichggi2xn55w3fxdnbxbsswuz77b3a4/module/,0xb3534fc1aa48b06ffb62508d3ecdf88d9b9a94729d8354b61649e52f30a7a730,12,0x36109f7889919b7094af041e05da475719b72d8b250c99dc7de4cc2537bb67ee,anvil
0x5fbdb2315678afecb367f032d93f642f64180aa3,0x70997970c51812dc3a010c7d01b50e0d17dc79c8,91994898569484319645902428345299089882767233313867231882744749127059231510545,ipfs://bafybeigyyoahgflonzbpnapbv6uichggi2xn55w3fxdnbxbsswuz77b3a4/module/,0x5ddf1b38291634be20ea9b48618555f78d8e001b7fd36bf66ebeffe087ff238f,13,0x769545f8632f3d7540440a4b9c1b59f3fca06c72ea82c73ce7917b75e558a45e,anvil
0x5fbdb2315678afecb367f032d93f642f64180aa3,0x70997970c51812dc3a010c7d01b50e0d17dc79c8,6140547536923229403399320064873099056708598873756569888685546143322112512192,ipfs://bafybeigyyoahgflonzbpnapbv6uichggi2xn55w3fxdnbxbsswuz77b3a4/module/,0x4f8a437a26f9d889ff02c02d161305741c7d3ae7bff29edefadcb67dcb4ac7a0,14,0x53c2bca81d14c5463e688c496bf2bdec610a3d82d9426f99208c8d0b3c4f610d,anvil
0x5fbdb2315678afecb367f032d93f642f64180aa3,0x70997970c51812dc3a010c7d01b50e0d17dc79c8,6367826633995460953591136268496196267288703722370614475869199869858030632922,ipfs://bafybeigyyoahgflonzbpnapbv6uichggi2xn55w3fxdnbxbsswuz77b3a4/inverter/,0x5a21bb3c976874c1b38406ff9b74697b1b58acc79ff72ff2e8f046e831ef030b,15,0xcd0a1aae3c3cfdb6aeb858f90974a3d309c2d5f5e81bdb9e5f5aee8d48229899,anvil
0x5fbdb2315678afecb367f032d93f642f64180aa3,0x70997970c51812dc3a010c7d01b50e0d17dc79c8,60191145547647698346187577662644791613399863595135137749223257066860469075822,ipfs://bafybeigyyoahgflonzbpnapbv6uichggi2xn55w3fxdnbxbsswuz77b3a4/module/,0x651e40f7021022ab0a1c38823d4b5466a18c88a516b21762e390eb94884e9ed8,16,0x8222f5a33908a0e8f7f6d13976dcbc76d0dad4e9cd29911324ae349f2977477d,anvil
0x5fbdb2315678afecb367f032d93f642f64180aa3,0x70997970c51812dc3a010c7d01b50e0d17dc79c8,112349770327418555590894099182572360538034950579283051414910352381291188254820,ipfs://bafybeigyyoahgflonzbpnapbv6uichggi2xn55w3fxdnbxbsswuz77b3a4/module/,0xf28676eba6f489df887bc7a7eb7a079897718dadcf1ddf4f7b2021aac67b01e0,17,0xe6514006ce9dff44fdbc8f88d794d18030606c9bf3411c788e187eb06bc46f0b,anvil
0x5fbdb2315678afecb367f032d93f642f64180aa3,0x70997970c51812dc3a010c7d01b50e0d17dc79c8,78341670187796674916859931292431056487689605293041776120696193887331781593640,ipfs://bafybeigyyoahgflonzbpnapbv6uichggi2xn55w3fxdnbxbsswuz77b3a4/inverter/,0xa4ed6b0449d60921875ac37ee5e7883fdc00cd3858e48d88814e7d082a5a8d5f,18,0xcea43d9233fb116e44e90d235e647ffe1c1a0158bb2d9ba112a333ef16e85db6,anvil
0x5fbdb2315678afecb367f032d93f642f64180aa3,0x70997970c51812dc3a010c7d01b50e0d17dc79c8,46444893342983182171712930143348956138260200164321545954454567755035828550427,ipfs://bafybeigyyoahgflonzbpnapbv6uichggi2xn55w3fxdnbxbsswuz77b3a4/module/,0xdde660cb9745978ef0fddf53d03f82f9c60fe71409bf77cd68d48a93bc855a98,19,0x9f3cd32743b8933ea5180acc5a3e67cdd6ef90c524d327d346634403ac832cc9,anvil
0x5fbdb2315678afecb367f032d93f642f64180aa3,0x70997970c51812dc3a010c7d01b50e0d17dc79c8,38048328019881870381775879284872443010569416705572723082808243730848858494509,ipfs://bafybeigyyoahgflonzbpnapbv6uichggi2xn55w3fxdnbxbsswuz77b3a4/inverter/,0x49a222dfef63b5c35d8ae7258a77602d62bb23167c3279fbd85320ceef9b3165,20,0x26c100edec2898e7a3e752e23f08f115c25042fc2b0b639d799a3e934bf8a8d0,anvil
0x5fbdb2315678afecb367f032d93f642f64180aa3,0x70997970c51812dc3a010c7d01b50e0d17dc79c8,112035239948456955362815748740751537280174927011988414358189203698352493501994,ipfs://bafybeigyyoahgflonzbpnapbv6uichggi2xn55w3fxdnbxbsswuz77b3a4/module/,0x84835c72152280ad3e72ab11e75ed6a321cf544fc13a5ef87758029a67af06fc,21,0xd0e55dc14f483e862357a324602f01f21e9c091ca2402f4e38abd168692d351f,anvil
0x5fbdb2315678afecb367f032d93f642f64180aa3,0x70997970c51812dc3a010c7d01b50e0d17dc79c8,18513324367466263151777442760810187696160475980213465577633134486301548470397,ipfs://bafybeigyyoahgflonzbpnapbv6uichggi2xn55w3fxdnbxbsswuz77b3a4/module/,0x50d2d4780efea97ebd63252f5850f39f178a25013325e594b7c6ab1b2ea21f79,22,0x36bdbbdac4af231f67c5ff93c1be47bb981cf896c3ed0b9150666d9f2473a93b,anvil
0x5fbdb2315678afecb367f032d93f642f64180aa3,0x70997970c51812dc3a010c7d01b50e0d17dc79c8,31445418580274173139090793766113068783813381399012457261213245747718702450737,ipfs://bafybeigyyoahgflonzbpnapbv6uichggi2xn55w3fxdnbxbsswuz77b3a4/module/,0xe46beddb37ec20c281701a8c3f50fe1709413d9b8e23af35981dafd133852b3d,23,0x6c73697127ad34d44b444129fdd2ff7f80fca2ccba107487d70b01f6445aa0e6,anvil
0x5fbdb2315678afecb367f032d93f642f64180aa3,0x70997970c51812dc3a010c7d01b50e0d17dc79c8,54772937059300599810662051817665813773348407980738187369171711515987950129791,ipfs://bafybeigyyoahgflonzbpnapbv6uichggi2xn55w3fxdnbxbsswuz77b3a4/module/,0x197f9805086e8de62464c3748d91e0ae609e7123fa144bf3d197799382529f0b,24,0xf89d372ada7e7a743f41bc9f9e396251456bab0ff504d1990c3b47f7cb3a7eef,anvil
0x5fbdb2315678afecb367f032d93f642f64180aa3,0x70997970c51812dc3a010c7d01b50e0d17dc79c8,36822151318566771006525007786936418885184722348055522973260319067680707924220,ipfs://bafybeigyyoahgflonzbpnapbv6uichggi2xn55w3fxdnbxbsswuz77b3a4/module/,0x57108dab74c622423f891e6e7c6fc3c671d2eecc8a69146092c00178a65ebb95,25,0x250a07617b51f7333e7ddc1455562dfc3b3e9e4a4f5e6398180cd9ddf8c95355,anvil
0x5fbdb2315678afecb367f032d93f642f64180aa3,0x70997970c51812dc3a010c7d01b50e0d17dc79c8,16886337991971347480734990724559723769886284714549498991508792053525068013158,ipfs://bafybeigyyoahgflonzbpnapbv6uichggi2xn55w3fxdnbxbsswuz77b3a4/module/,0x0b18c884c5555bcacb42b8cf6095b6bea09e027e1cfd372cf1a269b45ec68a88,26,0x9b1f8f78e8469e8d5198dab72d9cd6e625eff14a418f7b3b8b5bf6a8baf5f1e4,anvil
0x5fbdb2315678afecb367f032d93f642f64180aa3,0x70997970c51812dc3a010c7d01b50e0d17dc79c8,2450803443460214285241983999232529358138147572233000983623407715368962464977,ipfs://bafybeigyyoahgflonzbpnapbv6uichggi2xn55w3fxdnbxbsswuz77b3a4/module/,0x4ce1ca31b615a431a30f600c22635777fc272c3da1c9ebf24defb1b2f6a5962e,27,0x748869ed6ff0f1d2c2b9b506ae9f44efc8cdb4a35c7122956c511a9b536b8196,anvil
0x5fbdb2315678afecb367f032d93f642f64180aa3,0x70997970c51812dc3a010c7d01b50e0d17dc79c8,95718023570672831349470997598272275375581039604414974963055604345506154448012,ipfs://bafybeigyyoahgflonzbpnapbv6uichggi2xn55w3fxdnbxbsswuz77b3a4/module/,0x74419973fb2ff20fccc0763192d573df2906ebe915b1a463572d33cc0168e692,28,0xa0e8566dbcae5d8dd6ca7bc178466327fbfc859be2d054cb1248e4bc61e6f6e4,anvil
0x5fbdb2315678afecb367f032d93f642f64180aa3,0x70997970c51812dc3a010c7d01b50e0d17dc79c8,24329345068982964248079192278932352917775523988471200697654331568270605072143,ipfs://bafybeigyyoahgflonzbpnapbv6uichggi2xn55w3fxdnbxbsswuz77b3a4/module/,0x4b3dd04d6af19dc172f8a288a91189e754cc49b9283acaa77fb9ee49afc2f85f,29,0xe3afddd4ea32de8945e71b24c74d57658eebd52c9cda739b82e38ef4477b2779,anvil
0x5fbdb2315678afecb367f032d93f642f64180aa3,0x70997970c51812dc3a010c7d01b50e0d17dc79c8,110692757360656497631490840472965919931129021953058028285489949433364936474557,ipfs://bafybeigyyoahgflonzbpnapbv6uichggi2xn55w3fxdnbxbsswuz77b3a4/inverter/,0xd98f933b1d1b2be038cfb1a720a2e4e5d45a435a2450cc16f1e15ae4bb6f55e2,30,0x76d1bc73a92265d4260b8c77d33faa79e3be303d3cc6f10c28e2f48dde70baa5,anvil
0x5fbdb2315678afecb367f032d93f642f64180aa3,0x70997970c51812dc3a010c7d01b50e0d17dc79c8,7198627419045671990971756063419819096250028941382291642427155696493253582521,ipfs://bafybeigyyoahgflonzbpnapbv6uichggi2xn55w3fxdnbxbsswuz77b3a4/module/,0x3164b46ff1f21202fff8324c87ea10e9a30a977ded6c91286a75cae26d71e994,31,0xddee8896eeb40639a3624b5999ff40549f59801d981d60ec35bc61d6e51184d6,anvil
0x5fbdb2315678afecb367f032d93f642f64180aa3,0x70997970c51812dc3a010c7d01b50e0d17dc79c8,10806824208802669918595837175777211864601628477718869461614305684392424978672,ipfs://bafybeigyyoahgflonzbpnapbv6uichggi2xn55w3fxdnbxbsswuz77b3a4/module/,0xe5b9af353751f8df6ab6c1e5e0184e3a6df4d943ad55c5032af6156b2c2c63b1,32,0x4db846728aba5e9723551e06a508e8d230e09a767704ad4307d0a59dba6336da,anvil
0x5fbdb2315678afecb367f032d93f642f64180aa3,0x70997970c51812dc3a010c7d01b50e0d17dc79c8,72287730755038232800293011639302421964355345622591915752487182443711047322207,ipfs://bafybeigyyoahgflonzbpnapbv6uichggi2xn55w3fxdnbxbsswuz77b3a4/module/,0x50e8fc9fe852a47dd0648c934504490dbffb877e9545e5bbd6a4808d3dd18737,33,0x9021fab77531057158a510921235fea43dd031f86104467637f694f103e577f3,anvil
0x5fbdb2315678afecb367f032d93f642f64180aa3,0x70997970c51812dc3a010c7d01b50e0d17dc79c8,34248845227885157081917994922805250607242949434487642815792744398602386416204,ipfs://bafybeigyyoahgflonzbpnapbv6uichggi2xn55w3fxdnbxbsswuz77b3a4/module/,0x9822c5f3aab55f039fe8129e687cece2e37d5b90ff00a0bade8d88564da54509,34,0x7f00a045b9c7a09b8a51771fb1442ed7359a3850454bca72d4431c81bffd18f4,anvil
0x5fbdb2315678afecb367f032d93f642f64180aa3,0x70997970c51812dc3a010c7d01b50e0d17dc79c8,36816418371329860539816730918687179245733584502440487633266579304287780843405,ipfs://bafybeigyyoahgflonzbpnapbv6uichggi2xn55w3fxdnbxbsswuz77b3a4/inverter/,0xfdfba71d2ca63a23c9c25613a79d4ee8dcbe071157cfa6de780e5e8df56b62a9,35,0x83bb647f4abc600c3ebac91eb1d404cb5785cb171c0ee5223cd5adb2ffe62925,anvil
0x5fbdb2315678afecb367f032d93f642f64180aa3,0x70997970c51812dc3a010c7d01b50e0d17dc79c8,76706403276065780640723411890990158616299812754499645265369164403853437032129,ipfs://bafybeigyyoahgflonzbpnapbv6uichggi2xn55w3fxdnbxbsswuz77b3a4/module/,0xda6c36e09e086df93368dcdc069fd3bb7ded0230eca27e85bdd9de42643905f2,36,0xde0bb12480f9fdf442ed3c0679a9e22c5d016dcaa6f13637f3a25fdb4298c5bb,anvil
0x5fbdb2315678afecb367f032d93f642f64180aa3,0x70997970c51812dc3a010c7d01b50e0d17dc79c8,61949603957894566884081181359163504830821195826328293304701834740996682314207,ipfs://bafybeigyyoahgflonzbpnapbv6uichggi2xn55w3fxdnbxbsswuz77b3a4/module/,0x9e1eee1151d49c5b561c01534fb7795737b903e7793594649a4c45fec9f2d8e9,37,0x809b59f085af3c1f20438920423424718d78ce96b69e72a931aa28f8a254501e,anvil
0x5fbdb2315678afecb367f032d93f642f64180aa3,0x70997970c51812dc3a010c7d01b50e0d17dc79c8,92207952339834781060931883878774568254982221075906655907423575350718816298438,ipfs://bafybeigyyoahgflonzbpnapbv6uichggi2xn55w3fxdnbxbsswuz77b3a4/module/,0x6bf5c262cd16ed82d81a610e3f91de32886121421d1b51f4beacc3f239f7b3e3,38,0x515d6355788f35ade15ae3d6e61a1577755431ae382474b7beb1cc805e692b52,anvil
0x5fbdb2315678afecb367f032d93f642f64180aa3,0x70997970c51812dc3a010c7d01b50e0d17dc79c8,22935025828142574313880165296560867283485618089380725351711082560004435774196,ipfs://bafybeigyyoahgflonzbpnapbv6uichggi2xn55w3fxdnbxbsswuz77b3a4/inverter/,0x9e445836996c866ce1a3251246c432b1ddeb693f3e3a884fb551411bdd5e39cd,39,0x072f57ac4af8eada26efb6ee0f8ab8021555a5dfdc12ba0d5a6ff4aa972d2adc,anvil
0x5fbdb2315678afecb367f032d93f642f64180aa3,0x70997970c51812dc3a010c7d01b50e0d17dc79c8,7168857248392089065162708907093814024594301482711611433316495531509152808598,ipfs://bafybeigyyoahgflonzbpnapbv6uichggi2xn55w3fxdnbxbsswuz77b3a4/inverter/,0x42b53614d62126b193f7ef03f5f3e5d7444cc4eee4403274dda95be3f34d5f94,40,0x6e348627e7a845eaa21f8f0a278e85806926eaedcaf13ed8d396fa63cf735988,anvil
0x5fbdb2315678afecb367f032d93f642f64180aa3,0x70997970c51812dc3a010c7d01b50e0d17dc79c8,9121994942290767079964982921918550592928678058520004487565174710220892963711,ipfs://bafybeigyyoahgflonzbpnapbv6uichggi2xn55w3fxdnbxbsswuz77b3a4/module/,0xa830451d1fe46e892c5af6c471e2e4d30af1d594bfdba00626b770c581c20392,41,0x970efcb722f8ff2cc0186c1adb6d1a9c2d680532d46d913b6de5b2ac2ce309b4,anvil
0x5fbdb2315678afecb367f032d93f642f64180aa3,0x70997970c51812dc3a010c7d01b50e0d17dc79c8,40864795384853272195357631767951895093715323318644521473178540581523821184146,ipfs://bafybeigyyoahgflonzbpnapbv6uichggi2xn55w3fxdnbxbsswuz77b3a4/module/,0xeac55ec318fe800e1c90a41271772352488b5bd0e940bddf8dfeeb4fac5c0d8b,42,0x230bbaca8ec345184cc68b728f0cdfbf60415a70d2a79fc5bd67e0e9de78a608,anvil
